id;tmdb;title;genres;popularity;year;runtime;cast;keywords;similar
118;223;Rebecca;[9648, 10749, 53, 18];22;1940;130;"['Laurence Olivier', 'Joan Fontaine', 'George Sanders', 'Judith Anderson', 'Nigel Bruce', 'Reginald Denny', 'C. Aubrey Smith', 'Gladys Cooper', 'Florence Bates', 'Melville Cooper', 'Leo G. Carroll', 'Leonard Carey', 'Lumsden Hare', 'Edward Fielding', 'Philip Winter', 'Forrester Harvey', 'Bunny Beatty', 'Billy Bevan', 'Egon Brecher', 'Gino Corrado', 'Alfred Hitchcock', 'Leyland Hodgson', 'Alphonse Martell', ""William H. O'Brien"", 'Ronald R. Rondell', 'Phyllis Woodward']";['based on novel or book', 'age difference', 'obsession', 'monte carlo', 'bride', 'cornwall, england', 'love', 'film noir', 'rural area', 'devotion', 'housekeeper', 'gothic', 'death', 'estate', 'costume party', 'mysterious death', 'gothic thriller', 'age-gap relationship'];[1255559, 434741, 434773, 434781, 31144, 31152, 31167, 31179, 269776, 269783, 269946, 759180, 759038, 434404, 434457, 591242, 591273, 591274, 591275, 591350]
88;70;Million Dollar Baby;[18];36;2004;132;"['Clint Eastwood', 'Hilary Swank', 'Morgan Freeman', 'Jay Baruchel', 'Mike Colter', 'Lucia Rijker', ""Brían F. O'Byrne"", 'Anthony Mackie', 'Margo Martindale', 'Riki Lindhome', 'Michael Peña', 'Benito Martinez', 'Bruce MacVittie', 'David Powledge', ""Joe D'Angerio"", 'Marcus Chait', 'Tom McCleister', 'Erica Grant', 'Naveen', 'Morgan Eastwood', 'Jamison Yang', 'Dean Familton', 'Louis Moret', 'Vincent Foster', 'Jon D. Schorle II', 'Marty Sammon', 'Steven M. Porter', 'Ray Corona', 'Ming Lo', 'Miguel Pérez', 'Jim Cantafio', 'Ted Grossman', 'Ned Eisenberg', 'Marco Rodríguez', 'Roy Nugent', 'Don Familton', 'Mark Thomason', 'Brian T. Finney', 'Spice Williams-Crosby', 'Kim Strauss', 'Rob Maron', 'Kirsten Berman', 'Susan Krebs', 'Sunshine Chantal Parkman', 'Kim Dannenberg', 'Eddie Bates', 'Jimmy Alioto', 'Jason Williams', 'Nina Avetisova', 'Michael Bentt', 'Bruce Gerard Brown Jr.', 'McKay Stewart', 'Jude Ciccolella', 'Kimberly Estrada', 'Sean LoGrasso', ""Sean O'Kane"", 'Vladimir Rajčić', ""Rosine 'Ace' Hatem"", 'Bridgett Riley', 'Boni Yanagisawa', 'Christina Cox', 'Mimi Lesseos']";['dying and death', 'transporter', 'strong woman', 'stroke of fate', 'advancement', 'fight', 'suicide attempt', 'boxer', 'training', 'tragedy', 'female protagonist', 'brutality', 'boxing trainer', 'unlikely friendship', 'female boxing', 'knockout', 'euthanasia', 'determination'];[266437, 27191, 28580, 27367, 431067, 28238, 1252682, 1092603, 429450, 429519, 1092354, 430644, 266397, 266617, 588213, 9422, 9425, 9443, 9519, 9844]
51;783;Gandhi;[18, 36];23;1982;191;['Ben Kingsley', 'Candice Bergen', 'Edward Fox', 'John Gielgud', 'Trevor Howard', 'John Mills', 'Rohini Hattangadi', 'Martin Sheen', 'Ian Charleson', 'Harsh Nayyar', 'Athol Fugard', 'Günther Maria Halmer', 'Saeed Jaffrey', 'Geraldine James', 'Alyque Padamsee', 'Amrish Puri', 'Roshan Seth', 'Ian Bannen', 'Michael Bryant', 'John Clements', 'Richard Griffiths', 'Nigel Hawthorne', 'Bernard Hepton', 'Michael Hordern', 'Shreeram Lagoo', 'Virendra Razdan', 'Richard Vernon', 'Prabhakar Patankar', 'Vijay Kashyap', 'Nigam Prakash', 'Supriya Pathak', 'Neena Gupta', 'Shane Rimmer', 'Peter Harlowe', 'Anang Desai', 'Winston Ntshona', 'Peter Cartwright', 'Marius Weyers', 'Richard Mayes', 'Alok Nath', 'Dean Gasper', 'Ken Hutchison', 'Norman Chancer', 'Gulshan Kapoor', 'Charu Bala Chokshi', 'Raj Chaturvedi', 'Avpar Jhita', 'Anthony Sagger', 'Om Puri', 'David Gant', 'Daniel Day-Lewis', 'Ray Burdis', 'Daniel Peacock', 'Avis Bunnage', 'Caroline Hutchison', 'Mohan Agashe', 'Sudhanshu Mishra', 'Dina Nath', 'John Savident', 'John Patrick', 'Michael Godley', 'Stewart Harwood', 'Stanley McGeagh', 'Christopher Good', 'David Markham', 'Jyoti Sarup', 'John Naylor', 'Wilson George', 'Hanshu Mehta', 'Sudarshan Sethi', 'Sunila Pradhan', 'Moti Makan', 'Jalal Agha', 'Rupert Frazer', 'Manohar Pitale', 'Homi Daruvala', 'K.K. Raina', 'Vivek Swaroop', 'Raja Biswas', 'Dominic Guard', 'Bernard Hill', 'Rama Kant Jha', 'Nana Palsikar', 'Alpna Gupta', 'Chandrakant Thakkar', 'John Quentin', 'Graham Seed', 'Keith Drinkel', 'Bob Barbenia', 'Gerald Sim', 'Colin Farrell', 'Sanjeev Puri', 'Gareth Forwood', 'Vijay Crishna', 'Sankalp Dubey', 'James Cossins', 'Gurcharan Singh', 'John Vine', 'Geoffrey Chater', 'Ernest Clark', 'Habib Tanvir', 'Pankaj Mohan', 'Subhash Gupta', 'Aadil', 'Rajeshwar Nath', 'S.S. Thakur', 'Rahul Gupta', 'Barry John', 'Brian Oulton', 'James Snell', 'John Boxer', 'Gerard Norman', 'Bernard Horsfall', 'Richard Leech', 'Pankaj Kapur', 'Tarla Mehta', 'David Sibley', 'Dalip Tahil', 'Stanley Lebor', 'Terrence Hardiman', 'Monica Gupta', 'Jon Croft', 'William Hoyland', 'John Ratzenberger', 'Jack McKenzie', 'Tom Alter', 'Jane Myerson', 'Roop Kumar Razdan', 'Bani Sharad Joshi', 'Vagish Kumar Singh', 'Dilsher Singh', 'Sudhir Dalvi', 'Tilak Raj', 'Irpinder Puri', 'Pren Kapoor', 'Vinay Apte', 'Aswini Kumar', 'Avinash Dogra', 'Shreedhar Joshi', 'Suhas Palshikar', 'Karkirat Singh', 'Shekhar Chattopadhyay', 'Amarjeet', 'Pratap Desai', 'Bhatawadekar Prakash', 'Sunil Shende', 'Rovil Sinha', 'Derek Lyons', 'Fred Wood', 'Nassar Abdulla'];['muslim', 'strike', 'prayer', 'freedom', 'independence', 'release from prison', 'demonstration', 'world war ii', 'imprisonment', 'colony', 'hunger strike', 'hindu', 'british army', 'political negotiations', 'conference', 'nonviolent resistance', 'apartheid', 'british empire', 'protest', 'independence movement', 'biography', 'idealism', 'based on true story', 'idealist', 'fighting the system'];[27329, 266503, 266525, 429662, 1091494, 27123, 27139, 27176, 27191, 1251840, 430267, 430370, 588521, 27605, 27693, 27857, 27859, 28577, 28580, 431495]
129;11324;Shutter Island;[18, 53, 9648];94;2010;138;['Leonardo DiCaprio', 'Mark Ruffalo', 'Ben Kingsley', 'Max von Sydow', 'Michelle Williams', 'Emily Mortimer', 'Patricia Clarkson', 'Jackie Earle Haley', 'Ted Levine', 'John Carroll Lynch', 'Elias Koteas', 'Robin Bartlett', 'Christopher Denham', 'Nellie Sciutto', 'Joseph Sikora', 'Curtiss Cook', 'Raymond Anthony Thomas', 'Joseph McKenna', 'Ruby Jerins', 'Tom Kemp', 'Bates Wilder', 'Lars Gerhard', 'Matthew Cowles', 'Jill Larson', 'Ziad Akl', 'Dennis Lynch', 'John Porell', 'Aidan Cole Mitchell', 'Drew Beasley', 'Joseph P. Reidy', 'Bree Elrod', 'Thomas B. Duffy', 'Ken Cheeseman', 'Steve Witting', 'Michael E. Chapman', 'Keith Fluker', 'Darryl Wooten', 'Michael Byron', 'Gary Galone', 'Gabriel Hansen', 'Harrison Young', 'John Franchi'];['island', 'based on novel or book', 'hurricane', 'investigation', 'u.s. marshal', 'conspiracy theory', 'psychiatric hospital', 'psychological thriller', 'whodunit', 'neo-noir', '1950s', 'admiring'];[27280, 27331, 27332, 754582, 754609, 754364, 27118, 27130, 27141, 27149, 27176, 27197, 1251832, 588564, 27621, 27648, 430578, 430597, 430612, 588767]
123;1580;Rope;[53, 80, 18];23;1948;81;['John Dall', 'Farley Granger', 'James Stewart', 'Joan Chandler', 'Douglas Dick', 'Edith Evanson', 'Constance Collier', 'Cedric Hardwicke', 'Dick Hogan', 'Alfred Hitchcock'];['philosophy', 'banquet', 'rope', 'strangle', 'based on play or musical', 'murder', 'technicolor', 'dinner party', 'academia', 'single location', 'superiority'];[654, 681, 691, 769, 770, 233394, 400141, 1064024, 1224530, 167, 179, 180, 182, 186, 189, 195, 205, 207, 212, 213]
93;583;Life of Brian;[35];36;1979;94;['Graham Chapman', 'John Cleese', 'Terry Gilliam', 'Eric Idle', 'Terry Jones', 'Michael Palin', 'Terence Bayler', 'Carol Cleveland', 'Kenneth Colley', 'Neil Innes', 'Charles McKeown', 'John Young', 'Gwen Taylor', 'Sue Jones-Davies', 'Peter Brett', 'John Case', 'Chris Langham', 'Andrew MacLachlan', 'Bernard McKenna', 'Spike Milligan', 'George Harrison', 'Charles Knode'];['roman empire', 'jewry', 'three kings', 'crucifixion', 'bethlehem', 'independence movement', 'satire', 'parody', 'religion', 'sermon on the mount', 'anarchic comedy', 'mother son relationship', 'religious satire'];[68, 75, 107, 137, 692, 704, 747, 760, 762, 763, 765, 10288, 901382, 10156, 248592, 411804, 1859, 1878, 2493, 2657]
74;1585;It's a Wonderful Life;[18, 10751, 14];72;1946;130;"['James Stewart', 'Donna Reed', 'Lionel Barrymore', 'Thomas Mitchell', 'Henry Travers', 'Beulah Bondi', 'Frank Faylen', 'Ward Bond', 'Gloria Grahame', 'H.B. Warner', 'Frank Albertson', 'Todd Karns', 'Samuel S. Hinds', 'Mary Treen', 'Virginia Patton', 'Charles Williams', 'Sarah Edwards', 'William Edmunds', 'Lillian Randolph', 'Argentina Brunetti', 'Robert J. Anderson', 'Ronnie Ralph', 'Jeanne Gail', 'Jeanine Ann Roose', 'Danny Mummert', 'Georgie Nokes', 'Sheldon Leonard', 'Frank Hagney', 'Ray Walker', 'Charles Lane', 'Edward Keane', 'Carol Coombs', 'Karolyn Grimes', 'Larry Simms', 'Jimmy Hawkins', 'Jean Acker', 'Ernie Adams', 'Monya Andre', 'Stanley Andrews', 'Sam Ash', 'Jack Bailey', 'Louise Bates', 'Mary Bayless', 'Beth Belden', 'Brooks Benedict', 'Joseph E. Bernard', 'Al Bridge', 'Buz Buckley', 'Marian Carr', 'Adriana Caselotti', 'Lane Chandler', 'Michael Chapin', 'Tom Chatterton', 'Jack Cheatham', 'Harry Cheshire', 'Edward Clark', 'Tom Coleman', 'Ellen Corby', 'Bryn Davis', 'Lew Davis', 'Harry Denny', 'Helen Dickson', 'Dick Elliott', 'Tom Fadden', 'Frank Fenton', 'Eddie Fetherston', 'Sam Flint', 'Lee Frederick', 'Dick Gordon', 'Jack Gordon', 'Herschel Graham', 'Joseph Granby', 'Charles Halton', 'Carl Eric Hansen', 'Herbert Heywood', 'Harry Holman', 'Art Howard', 'Bert Howard', 'Arthur Stuart Hull', 'John Indrisano', 'Eddie Kane', 'Carl Kent', 'Milton Kibbee', 'Effie Laird', 'Mike Lally', 'Harold Landon', ""Meade 'Lux' Lewis"", 'Jack Lomas', 'J. Farrell MacDonald', 'Irene Mack', 'Wilbur Mack', 'Charles Meakin', 'Priscilla Montgomery', 'Bert Moorhouse', 'Evelyn Moriarty', 'Philip Morris', 'George Noisom', ""Bob O'Connor"", ""Frank O'Connor"", ""Lynn O'Leary-Jameson"", 'Moroni Olsen', 'Garry Owen', 'Netta Packer', 'Franklin Parker', 'Suzanne Ridgway', 'Mark Roberts', 'Constantine Romanoff', 'Cy Schindell', 'Almira Sessions', 'Cedric Stevens', 'Brick Sullivan', 'Charles Sullivan', 'Carl Switzer', 'Max Wagner', 'Larry Wheat', 'Charles C. Wilson', 'Finn Zirzow']";['small town', 'angel', 'suicide attempt', 'holiday', 'bank', 'great depression', 'family business ', 'nervous breakdown', 'old house', 'newlywed', 'magic realism', 'told in flashback', 'alternative reality', 'guardian angel', 'high school dance', 'christmas', 'sincere'];[31143, 31152, 758430, 269383, 1255617, 261877, 261411, 19373, 423665, 422907, 261589, 1246464, 428971, 27160, 27163, 27190, 429743, 266028, 266058, 758860]
44;5961;Fanny och Alexander;[14, 18, 9648];10;1982;188;['Pernilla Allwin', 'Bertil Guve', 'Jan Malmsjö', 'Börje Ahlstedt', 'Anna Bergman', 'Gunn Wållgren', 'Kristina Adolphson', 'Erland Josephson', 'Mats Bergman', 'Jarl Kulle', 'Allan Edwall', 'Ewa Fröling', 'Harriet Andersson', 'Gunnar Björnstrand', 'Stina Ekblad', 'Pernilla August', 'Mona Malm', 'Christina Schollin', 'Kerstin Tidelius', 'Inga Ålenius', 'Hugo Hasslo', 'Kristian Almgren', 'Carl Billquist', 'Axel Düberg', 'Siv Ericks', 'Patricia Gélin', 'Majlis Granlund', 'Maria Granlund', 'Eva von Hanno', 'Sonya Hedenbratt', 'Olle Hilding', 'Svea Holst', 'Käbi Laretei', 'Lena Olin', 'Gösta Prüzelius', 'Hans Strååt', 'Emelie Werkö', 'Marianne Aminoff', 'Mona Andersson', 'Hans Henrik Lerfeldt', 'Marrit Ohlsson', 'Nils Brandt', 'Lars-Owe Carlberg', 'Gus Dahlström', 'Ernst Günther', 'Heinz Hopf', 'Sune Mangs', 'Peter Stormare', 'Maud Hyttenberg', 'Sven-Erik Jacobsson', 'Marianne Nielsen'];['dying and death', 'child abuse', 'sibling relationship', 'funeral', 'loss of loved one', 'sweden', 'bishop', 'theatre group', 'child prodigy', 'dysfunctional family', 'ghost', 'hamlet', 'turn of the century', 'christmas', '1900s', '20th century', 'family chronicle'];[27253, 27288, 27318, 27320, 27324, 266423, 754582, 27149, 27163, 27217, 27220, 27585, 27588, 27636, 27681, 925786, 430618, 588835, 27841, 28535]
70;16869;Inglourious Basterds;[18, 53, 10752];109;2009;153;['Brad Pitt', 'Mélanie Laurent', 'Christoph Waltz', 'Eli Roth', 'Michael Fassbender', 'Diane Kruger', 'Daniel Brühl', 'Til Schweiger', 'Gedeon Burkhard', 'Jacky Ido', 'B.J. Novak', 'Omar Doom', 'August Diehl', 'Denis Ménochet', 'Sylvester Groth', 'Martin Wuttke', 'Mike Myers', 'Julie Dreyfus', 'Richard Sammel', 'Alexander Fehling', 'Rod Taylor', 'Sönke Möhring', 'Samm Levine', 'Paul Rust', 'Michael Bacall', 'Arndt Schwering-Sohnrey', 'Petra Hartung', 'Volker Michalowski', 'Ken Duken', 'Christian Berkel', 'Anne-Sophie Franck', 'Léa Seydoux', 'Tina Rodriguez', 'Lena Friedrich', 'Ludger Pistor', 'Jana Pallaske', 'Wolfgang Lindner', 'Michael Kranz', 'Rainer Bock', 'André Penvern', 'Sebastian Hülk', 'Buddy Joe Hooker', 'Carlos Fidel', 'Christian Brückner', 'Hilmar Eichhorn', 'Patrick Elias', 'Eva Löbau', 'Salvadore Brandt', 'Jasper Linnewedel', 'Wilfried Hochholdinger', 'Olivier Girard', 'Michael Scheel', 'Leo Plank', 'Andreas Tietz', 'Bo Svenson', 'Enzo G. Castellari', 'Samuel L. Jackson', 'Bela B.', 'Noemi Besedes', 'Hélène Cardona', 'Jake Garber', 'Sabrina Rattey', 'Alex Boden', 'Guido Föhrweißer', 'Harvey Keitel', 'Andrew Napier', 'Greg Nicotero', 'Quentin Tarantino', 'Vitus Wieser', 'Bea-Marie Rück', 'Daniela Schwerdt'];['guerrilla warfare', 'swastika', 'paris, france', 'nazi', 'self sacrifice', 'sadism', 'dynamite', 'mexican standoff', 'world war ii', 'jew persecution', 'masochism', 'anti-semitism', 'german occupation of france', 'british politics', 'revisionist history', 'complex', 'adolf hitler', 'absurd'];[27297, 266461, 266525, 429923, 754609, 27106, 27117, 27141, 430370, 27635, 27651, 27693, 27836, 27889, 27918, 431429, 1253135, 926889, 267677, 756196]
1;389;12 Angry Men;[18];71;1957;97;['Martin Balsam', 'John Fiedler', 'Lee J. Cobb', 'E.G. Marshall', 'Jack Klugman', 'Edward Binns', 'Jack Warden', 'Henry Fonda', 'Joseph Sweeney', 'Ed Begley', 'George Voskovec', 'Robert Webber', 'Rudy Bond', 'Tom Gorman', 'James Kelly', 'Billy Nelson', 'John Savoca', 'Walter Stocker'];['death penalty', 'anonymity', 'court case', 'court', 'judge', 'jurors', 'father murder', 'class', 'heat', 'innocence', 'puerto rico', 'based on play or musical', 'courtroom', 'questioning', 'hostile', 'courtroom drama', 'cautionary', 'antagonistic', 'callous', 'doubtful', 'skeptical'];[59, 93, 103, 110, 111, 124, 150, 205, 237, 241, 246, 643, 650, 757, 769, 564550, 235984, 543, 548, 575]
107;797;Persona;[18];24;1966;83;['Bibi Andersson', 'Liv Ullmann', 'Margaretha Krook', 'Gunnar Björnstrand', 'Jörgen Lindström'];['dream', 'nurse', 'confession', 'identity crisis', 'mental breakdown', 'betrayal', 'mute', 'patient', 'psychiatry', 'submerged', 'institution', 'dual personality', 'stage actress', 'duality', 'dissociative identities'];[400090, 63310, 469856, 63213, 1134171, 62804, 61752, 61814, 1294300, 306323, 64626, 64876, 64942, 64944, 973838, 69945, 70018, 477306, 1141768, 311614]
39;141;Donnie Darko;[14, 18, 9648];50;2001;114;['Jake Gyllenhaal', 'Jena Malone', 'James Duval', 'Drew Barrymore', 'Beth Grant', 'Maggie Gyllenhaal', 'Mary McDonnell', 'Holmes Osborne', 'Noah Wyle', 'Katharine Ross', 'Patrick Swayze', 'Daveigh Chase', 'Arthur Taxier', 'David St. James', 'Patience Cleveland', 'Jazzie Mahannah', 'Jolene Purdy', 'David Moreland', 'Kristina Malota', 'Marina Malota', 'Scotty Leavenworth', 'Phyllis Lyons', 'Gary Lundy', 'Alex Greenwald', 'Stuart Stone', 'Joan Blair', 'Seth Rogen', 'Mark Hoffman', 'Jerry Trainor', 'Tom Tangen', 'Carly Naples', 'Lisa K. Wyatt', 'Rachel Winfree', 'Ashley Tisdale', 'Tiler Peck', 'Fran Kranz', 'Sarah Hudson', 'Alison Jones', 'Lee Weaver', 'Jack Salvatore, Jr.'];['high school', 'airplane', 'parent child relationship', 'presidential election', 'therapist', 'school performance', 'halloween', 'time travel', 'vandalism', 'surrealism', 'loss', 'imaginary friend', 'suburbia', 'arson', 'vision', 'school', 'mental illness', 'virginia', 'sleepwalking', '1980s', 'parallel universe'];[27233, 27250, 27253, 27273, 27318, 27327, 27337, 754359, 27100, 27137, 27141, 27146, 1251832, 588548, 27588, 27681, 430589, 27836, 27841, 27850]
87;19;Metropolis;[18, 878];22;1927;148;['Gustav Fröhlich', 'Brigitte Helm', 'Alfred Abel', 'Rudolf Klein-Rogge', 'Theodor Loos', 'Fritz Rasp', 'Erwin Biswanger', 'Heinrich George', 'Fritz Alberti', 'Grete Berger', 'Olly Boeheim', 'Heinrich Gotho', 'Gottfried Huppertz', 'Georg John', 'Margarete Lanner', 'Rose Lichtenstein', 'Hanns Leo Reich', 'Arthur Reinhardt', 'Curt Siodmak', 'Henrietta Siodmak', 'Olaf Storm', 'Rolf von Goth', 'Helen von Münchofen', 'Helene Weigel'];['future', 'metropolis', 'class society', 'man vs machine', 'underground world', 'tower of babel', 'based on novel or book', 'inventor', 'dystopia', 'delirium', 'mad scientist', 'prophet', 'steampunk', 'grim reaper', 'robot', 'destruction', 'silent film', 'expressionism', 'seven deadly sins', 'depravity', 'mob justice', 'downtrodden', 'saviour', 'social unrest', 'german expressionism', 'mediator'];[1255559, 270145, 434741, 31152, 31179, 269783, 434404, 434457, 929590, 591242, 591350, 269305, 269559, 269589, 433829, 433850, 1096016, 1255610, 929945, 423236]
113;85;Raiders of the Lost Ark;[12, 28];61;1981;115;['Harrison Ford', 'Karen Allen', 'Paul Freeman', 'John Rhys-Davies', 'Ronald Lacey', 'Wolf Kahler', 'Anthony Higgins', 'Denholm Elliott', 'Alfred Molina', 'Vic Tablian', 'Don Fellows', 'William Hootkins', 'George Harris', 'Fred Sorenson', 'Anthony Chinn', 'Eddie Tagoe', 'Bill Reimbold', 'Patrick Durkin', 'Matthew Scurfield', 'Malcolm Weaver', 'Sonny Caldinez', 'Pat Roach', 'Christopher Frederick', 'Tutte Lemkow', 'Ishaq Bux', 'Kiran Shah', 'Souad Messaoudi', 'Terry Richards', 'Steve Hanson', 'Frank Marshall', 'Martin Kreidt', 'John Rees', 'Tony Vogel', 'Ted Grossman', 'Vic Armstrong', 'Peter Diamond', 'Nick Gillard', 'Romo Gorrara', 'Rick Lester', 'Rocky Taylor', 'Reg Harding', 'Harry Fielder', 'Billy Horrigan', 'Terry Leonard', 'Sergio Mioni', 'Dennis Muren', 'Glenn Randall Jr.', 'Michael Sheard', 'Frank Welker', 'Egbert Sen', 'Barrie Holland'];['egypt', 'treasure', 'medallion', 'swastika', 'saving the world', 'nepal', 'himalaya mountain range', 'cairo', 'moses', 'hat', 'whip', 'leather jacket', 'mediterranean', 'ark of the covenant', 'ten commandments', 'nazi', 'excavation', 'riddle', 'treasure hunt', 'archaeologist', 'adventurer', 'archeology', 'religious history', '1930s', 'dramatic'];[691, 154, 168, 217, 218, 254, 402058, 792, 817, 1065557, 2502, 2719, 2371, 2389, 564, 581, 601, 603, 604, 605]
105;975;Paths of Glory;[10752, 18, 36];33;1957;88;['Kirk Douglas', 'Ralph Meeker', 'Adolphe Menjou', 'George Macready', 'Wayne Morris', 'Richard Anderson', 'Joe Turkel', 'Christiane Kubrick', 'Jerry Hausner', 'Peter Capell', 'Emile Meyer', 'Bert Freed', 'Kem Dibbs', 'Timothy Carey', 'Fred Bell', 'John Stein', 'Harold Benedict', 'Paul Bös', 'James B. Harris', 'Marshall Rainer', 'Ira Moore', 'Wally Friedrichs', 'Halder Hanson', 'Roger Vagnoid'];['army', 'france', 'based on novel or book', 'general', 'germany', 'world war i', 'patriotism', 'cowardice', 'idealism', 'idealist', 'black and white', 'soldier', 'anti war', '1910s', 'war', 'fighting the system'];[1226101, 1226111, 651, 654, 659, 665, 670, 676, 686, 688, 690, 696, 702, 705, 711, 746, 750, 751, 757, 758]
90;128;もののけ姫;[12, 14, 16];51;1997;134;['Youji Matsuda', 'Yuriko Ishida', 'Yuko Tanaka', 'Kaoru Kobayashi', 'Masahiko Nishimura', 'Tsunehiko Kamijô', 'Akihiro Miwa', 'Mitsuko Mori', 'Hisaya Morishige', 'Sumi Shimamoto', 'Tetsu Watanabe', 'Makoto Satō', 'Akira Nagoya', 'Kei Iinuma', 'Tsuzuki Kayako', 'Kimihiro Reizei', 'Yoshimasa Kondo', 'Akira Sakamoto', 'Shirou Saitou', 'Daikichi Sugawara', 'Takako Katou', 'Ikuko Yamamoto', 'Kiho Iinuma'];['friendship', 'human vs nature', 'wolf', 'fight', 'wild boar', 'territory', 'leprosy', 'feral child', 'decapitation', 'rural area', 'historical fiction', 'spirit', 'demon', 'nature', 'environmentalism', 'adult animation', 'deforestation', 'anime', 'industrialization', 'fantasy', 'adventure', 'award winner'];[81, 400136, 18, 725064, 120, 129, 149, 726192, 235289, 401410, 235062, 1064307, 157, 175, 213, 1225927, 1225943, 647, 652, 671]
34;903;Cool Hand Luke;[28, 18, 80];30;1967;127;['Paul Newman', 'George Kennedy', 'Luke Askew', 'Morgan Woodward', 'Harry Dean Stanton', 'Dennis Hopper', 'Lou Antonio', 'Robert Drivas', 'Strother Martin', 'Jo Van Fleet', 'Clifton James', 'Marc Cavell', 'Richard Davalos', 'Robert Donner', 'J.D. Cannon', 'Joe Don Baker', 'James Gammon', 'Chuck Hicks', 'Rance Howard', 'James Jeter', 'Joy Harmon', 'Anthony Zerbe', 'Warren Finnerty', 'John McLiam', 'Wayne Rogers', 'Charles Tyner', 'Ralph Waite', 'Buck Kartalian', 'Kim Kahana', 'Donn Pearce', 'John Pearce', 'Rush Williams'];['prison', 'dying and death', 'florida', 'based on novel or book', 'escape', 'loss of loved one', 'rebel', 'harassment', 'imprisonment', 'barbed wire', 'death', 'prison farm'];[1226035, 644, 646, 657, 658, 659, 660, 665, 667, 668, 670, 682, 686, 687, 688, 690, 691, 695, 696, 698]
111;680;Pulp Fiction;[53, 80];104;1994;154;['John Travolta', 'Samuel L. Jackson', 'Uma Thurman', 'Bruce Willis', 'Ving Rhames', 'Harvey Keitel', 'Eric Stoltz', 'Tim Roth', 'Amanda Plummer', 'Maria de Medeiros', 'Quentin Tarantino', 'Christopher Walken', 'Rosanna Arquette', 'Peter Greene', 'Duane Whitaker', 'Angela Jones', 'Phil LaMarr', 'Steve Buscemi', 'Bronagh Gallagher', 'Laura Lovelace', 'Frank Whaley', 'Burr Steers', 'Paul Calderon', 'Jerome Patrick Hoban', 'Michael Gilden', 'Gary Shorelle', 'Susan Griffiths', 'Eric Clark', 'Joseph Pilato', 'Brad Blumenthal', 'Lorelei Leslie', 'Emil Sitka', 'Brenda Hillhouse', 'Chandler Lindauer', 'Sy Sher', 'Robert Ruth', 'Rich Turner', 'Don Blakely', 'Carl Allen', 'Karen Maruyama', 'Kathy Griffin', 'Venessia Valentino', 'Linda Kaye', 'Stephen Hibbert', 'Alexis Arquette', 'Julia Sweeney', 'Lawrence Bender', 'Cie Allman', 'Rene Beard', 'Glendon Rich', 'Ani Sava', 'Richard Rossi'];['drug dealer', 'boxer', 'massage', 'stolen money', 'briefcase', 'crime boss', 'redemption', 'heirloom', 'dance competition', 'los angeles, california', 'theft', 'nonlinear timeline', 'multiple storylines', 'speculative', 'domineering', 'neo-noir', 'melodramatic', 'ominous', 'film in chapters'];[270109, 31152, 31161, 591997, 433792, 31593, 429721, 266396, 31262, 270005, 1255411, 30806, 1255757, 31555, 31556, 31583, 31592, 31598, 759578, 31618]
101;654;On the Waterfront;[80, 18, 10749];35;1954;108;['Marlon Brando', 'Karl Malden', 'Lee J. Cobb', 'Eva Marie Saint', 'Rod Steiger', 'Pat Henning', 'Leif Erickson', 'James Westerfield', 'Tony Galento', 'Tami Mauriello', 'John F. Hamilton', 'John Heldabrand', 'Rudy Bond', 'Don Blackman', 'Arthur Keegan', 'Abe Simon', 'Martin Balsam', 'Dan Bergin', 'Zachary Charles', 'Fred Gwynne', 'Anne Hegira', 'Pat Hingle', 'Katherine MacGregor', 'Barry Macollum', 'Tiger Joe Marsh', 'Nehemiah Persoff', 'Johnny Seven'];['new jersey', 'murder', 'mafia', 'black and white', 'union', 'dock', 'longshoreman', 'pigeon'];[434728, 434731, 434775, 434781, 31174, 269776, 269804, 269861, 434392, 591293, 591774, 433792, 433846, 31593, 582923, 918621, 1246735, 19373, 261462, 19402]
